"tweet_id"	"airline_sentiment"	"airline_sentiment_confidence"	"negativereason"	"negativereason_confidence"	"airline"	"airline_sentiment_gold"	"name"	"negativereason_gold"	"retweet_count"	"text"	"tweet_coord"	"tweet_created"	"tweet_location"	"user_timezone"
569892199690678272	"negative"	1	"Late Flight"	0.6882	"Virgin America"	NA	"GunsNDip"	NA	0	"@VirginAmerica why must a traveler miss a flight to Late Flight check a bag?  I missed my morning appointments and you lost my business. #sfo2lax"	NA	"2015-02-23 08:11:03 -0800"	NA	"Pacific Time (US & Canada)"
569891469210755072	"neutral"	1	NA	NA	"Virgin America"	NA	"joeyrenagade"	NA	0	"@VirginAmerica check out new music http://t.co/maRcnOCWzn"	NA	"2015-02-23 08:08:08 -0800"	"Greater Los Angeles"	NA
569891436100874240	"negative"	0.6925	"Late Flight"	0.3521	"Virgin America"	NA	"mrmichaellay"	NA	0	"@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky"	"[0.0, 0.0]"	"2015-02-23 08:08:01 -0800"	"Floridian from Cincinnati"	"Eastern Time (US & Canada)"
569887310713479168	"negative"	1	"Late Flight"	0.3486	"Virgin America"	NA	"GunsNDip"	NA	0	"@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp."	NA	"2015-02-23 07:51:37 -0800"	NA	"Pacific Time (US & Canada)"
569887049446076416	"positive"	1	NA	NA	"Virgin America"	NA	"TheDuchessSF"	NA	0	"@VirginAmerica - amazing customer  service, again! <U+0001F495><U+0001F495> RaeAnn in SF - she's the best! #customerservice #virginamerica #flying"	NA	"2015-02-23 07:50:35 -0800"	"Online"	"Pacific Time (US & Canada)"
569884551712886784	"negative"	1	"Customer Service Issue"	1	"Virgin America"	NA	"BeLeather"	NA	0	"@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm"	"[0.0, 0.0]"	"2015-02-23 07:40:39 -0800"	NA	"Pacific Time (US & Canada)"
569884407852437504	"negative"	1	"Flight Booking Problems"	0.6366	"Virgin America"	NA	"BeLeather"	NA	0	"@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info."	"[0.0, 0.0]"	"2015-02-23 07:40:05 -0800"	NA	"Pacific Time (US & Canada)"
569881548515708928	"neutral"	0.6593	NA	0	"Virgin America"	NA	"drcaseydrake"	NA	0	"@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?"	"[37.79374402, -122.39327564]"	"2015-02-23 07:28:43 -0800"	"Dallas, TX"	NA
569873669700358144	"positive"	0.6823	NA	0	"Virgin America"	NA	"flyfromWAS"	NA	0	"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare"	NA	"2015-02-23 06:57:25 -0800"	"Washington, DC"	"Eastern Time (US & Canada)"
569873668131717120	"neutral"	1	NA	NA	"Virgin America"	NA	"flyfromSEA"	NA	0	"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare"	NA	"2015-02-23 06:57:24 -0800"	"Seattle"	"Central Time (US & Canada)"
569873665640292352	"positive"	0.6806	NA	NA	"Virgin America"	NA	"flyfromNYC"	NA	0	"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare"	NA	"2015-02-23 06:57:24 -0800"	"New York City, NY"	"Central Time (US & Canada)"
569873664612704256	"neutral"	0.6529	NA	NA	"Virgin America"	NA	"flyfromLAX"	NA	0	"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare"	NA	"2015-02-23 06:57:24 -0800"	"Los Angeles, CA"	"Central Time (US & Canada)"
569872058613673984	"positive"	0.678	NA	NA	"Virgin America"	NA	"Silvanabfer"	NA	0	"@VirginAmerica Have a great week <U+0001F31E><U+2708>"	NA	"2015-02-23 06:51:01 -0800"	NA	NA
569861209781989376	"positive"	0.3482	NA	0	"Virgin America"	NA	"AdamJdubs"	NA	0	"@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH"	NA	"2015-02-23 06:07:54 -0800"	"Earth"	"Eastern Time (US & Canada)"
569847920192655360	"negative"	1	"Late Flight"	1	"Virgin America"	NA	"nicholas_v"	NA	0	"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a \"tech stop\"?"	"[26.074379, -80.1416831]"	"2015-02-23 05:15:06 -0800"	NA	"Eastern Time (US & Canada)"
569814339785338880	"positive"	1	NA	NA	"Virgin America"	NA	"tstashajones"	NA	0	"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience"	NA	"2015-02-23 03:01:39 -0800"	"Halifax, Nova Scotia, Canada"	"Eastern Time (US & Canada)"
569777607371128832	"positive"	1	NA	NA	"Virgin America"	NA	"SkateMamas"	NA	0	"@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!"	NA	"2015-02-23 00:35:42 -0800"	"Los Angeles, CA"	NA
569774078233419776	"positive"	1	NA	NA	"Virgin America"	NA	"dngoo"	NA	0	"@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure."	NA	"2015-02-23 00:21:40 -0800"	"Near a park, water, or lights"	"Pacific Time (US & Canada)"
569770363623575552	"positive"	1	NA	NA	"Virgin America"	NA	"SamBrittenham"	NA	0	"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining"	NA	"2015-02-23 00:06:55 -0800"	"USA"	"Eastern Time (US & Canada)"
569748316776325120	"negative"	0.6832	"Customer Service Issue"	0.3773	"Virgin America"	NA	"usagibrian"	NA	0	"@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?"	NA	"2015-02-22 22:39:18 -0800"	"San Francisco CA"	"Pacific Time (US & Canada)"
569741221783957504	"negative"	1	"Flight Booking Problems"	0.6767	"Virgin America"	NA	"usagibrian"	NA	0	"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?"	NA	"2015-02-22 22:11:07 -0800"	"San Francisco CA"	"Pacific Time (US & Canada)"
569737603617943552	"negative"	1	"Customer Service Issue"	0.6527	"Virgin America"	NA	"KindofLuke"	NA	0	"@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370"	NA	"2015-02-22 21:56:44 -0800"	NA	NA
569714127792254976	"positive"	1	NA	NA	"Virgin America"	NA	"ptbrodie"	NA	0	"@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!"	NA	"2015-02-22 20:23:27 -0800"	"San Francisco"	NA
569675144353828864	"positive"	1	NA	NA	"Virgin America"	NA	"cheryleng"	NA	0	"@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!"	"[33.9469039, -118.40716847]"	"2015-02-22 17:48:33 -0800"	NA	"Pacific Time (US & Canada)"
569674358135914496	"neutral"	1	NA	NA	"Virgin America"	NA	"HishamSharaby"	NA	0	"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?"	NA	"2015-02-22 17:45:25 -0800"	"New York"	"Eastern Time (US & Canada)"
569666477265018880	"negative"	0.6703	"Customer Service Issue"	0.6703	"Virgin America"	NA	"ChrisFordisHere"	NA	0	"@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!"	"[51.04345575, -114.06071363]"	"2015-02-22 17:14:06 -0800"	"NYC"	"Tehran"
569652497947734016	"positive"	1	NA	NA	"Virgin America"	NA	"JKF1897"	NA	0	"@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue"	NA	"2015-02-22 16:18:33 -0800"	NA	NA
569649116487290880	"neutral"	1	NA	NA	"Virgin America"	NA	"F6x"	NA	0	"@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?"	"[40.64662464, -73.77090177]"	"2015-02-22 16:05:07 -0800"	"San Francisco, CA"	"Pacific Time (US & Canada)"
569643262459269120	"neutral"	0.6535	NA	0	"Virgin America"	NA	"lawyang588"	NA	0	"@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?"	NA	"2015-02-22 15:41:51 -0800"	NA	NA
569642845516275712	"negative"	1	"Customer Service Issue"	0.6448	"Virgin America"	NA	"melokudo"	NA	0	"@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check."	NA	"2015-02-22 15:40:12 -0800"	NA	"Eastern Time (US & Canada)"
569634318349246464	"negative"	1	"Can't Tell"	1	"Virgin America"	NA	"ChrysiChrysic"	NA	0	"@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry"	NA	"2015-02-22 15:06:19 -0800"	NA	NA
569633630978310144	"neutral"	1	NA	NA	"Virgin America"	NA	"nikkisixxfan93"	NA	0	"@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?"	NA	"2015-02-22 15:03:35 -0800"	"Sacramento,California"	"Pacific Time (US & Canada)"
569633279546036224	"negative"	1	"Cancelled Flight"	0.6875	"Virgin America"	NA	"ChrysiChrysic"	NA	0	"@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!"	NA	"2015-02-22 15:02:11 -0800"	NA	NA
569630092273410048	"negative"	1	"Late Flight"	1	"Virgin America"	NA	"MOCBlogger"	NA	0	"@VirginAmerica Another delayed flight? #likingyoulessandless"	NA	"2015-02-22 14:49:31 -0800"	"San Diego"	"Alaska"
569627480425766912	"negative"	1	"Customer Service Issue"	1	"Virgin America"	NA	"tfaz"	NA	0	"@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise"	NA	"2015-02-22 14:39:09 -0800"	"Oakland, California"	"Pacific Time (US & Canada)"
569625739231948800	"positive"	1	NA	NA	"Virgin America"	NA	"lisaptv"	NA	1	"@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015"	NA	"2015-02-22 14:32:14 -0800"	NA	"Mountain Time (US & Canada)"
569625609799774208	"neutral"	1	NA	NA	"Virgin America"	NA	"dropapp"	NA	0	"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9"	NA	"2015-02-22 14:31:43 -0800"	NA	NA
569620102389350400	"positive"	0.7011	NA	NA	"Virgin America"	NA	"HollywoodHotMom"	NA	0	"@VirginAmerica always!!! Xoxo"	NA	"2015-02-22 14:09:50 -0800"	"All Over!"	"Pacific Time (US & Canada)"
569619569372823552	"negative"	1	"Flight Booking Problems"	1	"Virgin America"	NA	"GoShar2012"	NA	0	"@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated"	NA	"2015-02-22 14:07:43 -0800"	"Providence, RI"	"Eastern Time (US & Canada)"
569618527948115968	"negative"	0.6543	"Flight Attendant Complaints"	0.3562	"Virgin America"	NA	"MOCBlogger"	NA	0	"@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame"	NA	"2015-02-22 14:03:34 -0800"	"San Diego"	"Alaska"
569616490380439552	"positive"	1	NA	NA	"Virgin America"	NA	"SkateMamas"	NA	0	"@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!"	NA	"2015-02-22 13:55:28 -0800"	"Los Angeles, CA"	NA
569615109363929088	"neutral"	0.355	NA	0	"Virgin America"	NA	"FiDiFamilies"	NA	0	"@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service <U+0001F603>"	NA	"2015-02-22 13:49:59 -0800"	"New York City"	"Eastern Time (US & Canada)"
569614365755899904	"negative"	0.6889	"Late Flight"	0.6889	"Virgin America"	NA	"jarrydosborne"	NA	0	"@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas"	NA	"2015-02-22 13:47:02 -0800"	"New York"	"Eastern Time (US & Canada)"
569614024578600960	"positive"	1	NA	NA	"Virgin America"	NA	"HollywoodHotMom"	NA	0	"@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!"	NA	"2015-02-22 13:45:41 -0800"	"All Over!"	"Pacific Time (US & Canada)"
569609971383586816	"negative"	1	"Cancelled Flight"	1	"Virgin America"	NA	"mlorenzen"	NA	0	"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :("	NA	"2015-02-22 13:29:34 -0800"	"iPhone: 29.741360,-90.131523"	"Pacific Time (US & Canada)"
569608328998887424	"negative"	0.679	"Flight Booking Problems"	0.3684	"Virgin America"	NA	"Tyler_Starrine"	NA	0	"@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him."	NA	"2015-02-22 13:23:03 -0800"	"Los Angeles"	"Pacific Time (US & Canada)"
569599867716132864	"positive"	1	NA	NA	"Virgin America"	NA	"jessicajaymes"	NA	2	"Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome."	"[33.94652852, -118.40766257]"	"2015-02-22 12:49:25 -0800"	"hollywood, california"	"Pacific Time (US & Canada)"
569596445680115712	"positive"	1	NA	NA	"Virgin America"	NA	"livingfitly"	NA	0	"@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf"	NA	"2015-02-22 12:35:49 -0800"	"Washington, DC"	"Eastern Time (US & Canada)"
569596097540132864	"negative"	1	"Damaged Luggage"	0.6501	"Virgin America"	NA	"khartline"	NA	0	".@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy."	NA	"2015-02-22 12:34:26 -0800"	"Las Vegas"	"Pacific Time (US & Canada)"
569594386066984960	"negative"	1	"Damaged Luggage"	1	"Virgin America"	NA	"khartline"	NA	0	".@VirginAmerica does that mean you don't have a policy for destroyed luggage?"	NA	"2015-02-22 12:27:38 -0800"	"Las Vegas"	"Pacific Time (US & Canada)"
569586660909973504	"neutral"	1	NA	NA	"Virgin America"	NA	"MACRoxburgh"	NA	0	"@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?"	NA	"2015-02-22 11:56:57 -0800"	NA	"Atlantic Time (Canada)"
569580805036453888	"positive"	1	NA	NA	"Virgin America"	NA	"paulnakada"	NA	0	"@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-)"	NA	"2015-02-22 11:33:40 -0800"	"San Francisco"	"Pacific Time (US & Canada)"
569575679722786816	"neutral"	1	NA	NA	"Virgin America"	NA	"wildcatdad"	NA	0	"@VirginAmerica is your website ever coming back online?"	NA	"2015-02-22 11:13:18 -0800"	NA	NA
569575003248676864	"neutral"	0.6732	NA	0	"Virgin America"	NA	"RheaThurman1"	NA	0	"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?"	NA	"2015-02-22 11:10:37 -0800"	NA	NA
569574973662232576	"neutral"	1	NA	NA	"Virgin America"	NA	"Osiris91780"	NA	0	"@VirginAmerica Is flight 0769 out of LGA to DFW on time?"	NA	"2015-02-22 11:10:30 -0800"	NA	NA
569574961158815744	"neutral"	1	NA	NA	"Virgin America"	NA	"HeatherWhoo"	NA	0	"@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?"	NA	"2015-02-22 11:10:27 -0800"	NA	NA
569572942381649920	"negative"	1	"Customer Service Issue"	0.6983	"Virgin America"	NA	"paulnakada"	NA	0	"@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait."	NA	"2015-02-22 11:02:26 -0800"	"San Francisco"	"Pacific Time (US & Canada)"
569572740723712000	"negative"	0.6593	"Cancelled Flight"	0.6593	"Virgin America"	NA	"RampantSmashing"	NA	0	"@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!"	NA	"2015-02-22 11:01:38 -0800"	"CA"	NA
569566981835218944	"negative"	1	"Flight Booking Problems"	0.6556	"Virgin America"	NA	"intlwriter"	NA	0	"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site"	NA	"2015-02-22 10:38:45 -0800"	"@ the moment in New Delhi"	"Pacific Time (US & Canada)"
569564853460807680	"negative"	1	"Late Flight"	0.3571	"Virgin America"	NA	"finslippy"	NA	0	"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable."	NA	"2015-02-22 10:30:17 -0800"	"Brooklyn"	"Eastern Time (US & Canada)"
569564610837086208	"negative"	1	"Cancelled Flight"	1	"Virgin America"	NA	"finslippy"	NA	0	"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)"	NA	"2015-02-22 10:29:19 -0800"	"Brooklyn"	"Eastern Time (US & Canada)"
569562202405019648	"negative"	1	"Bad Flight"	1	"Virgin America"	NA	"Gr8Fratsby"	NA	0	"@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter"	NA	"2015-02-22 10:19:45 -0800"	"Washington, DC"	"Eastern Time (US & Canada)"
569541127340040192	"negative"	0.6517	"Customer Service Issue"	0.3371	"Virgin America"	NA	"sbaaronson"	NA	0	"@VirginAmerica is the website down?"	NA	"2015-02-22 08:56:00 -0800"	"Los Angeles"	NA
569540405676654592	"negative"	0.68	"Customer Service Issue"	0.35	"Virgin America"	NA	"jonesbasf"	NA	0	"@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2"	NA	"2015-02-22 08:53:08 -0800"	NA	NA
569494748341407744	"negative"	1	"Customer Service Issue"	0.7002	"Virgin America"	NA	"Gr8Fratsby"	NA	0	"@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers"	NA	"2015-02-22 05:51:43 -0800"	"Washington, DC"	"Eastern Time (US & Canada)"
569482263345307648	"neutral"	1	NA	NA	"Virgin America"	NA	"NewsSWA"	NA	0	"@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2"	NA	"2015-02-22 05:02:06 -0800"	"FL410"	"Sydney"
569477692166316032	"negative"	1	"Customer Service Issue"	1	"Virgin America"	NA	"CSHangover"	NA	0	"@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh"	NA	"2015-02-22 04:43:56 -0800"	"Tokyo"	"Irkutsk"
569461469042966528	"negative"	1	"longlines"	0.6818	"Virgin America"	NA	"girlphotophilly"	NA	0	"@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!"	NA	"2015-02-22 03:39:28 -0800"	"Philadelphia, Pa"	"Eastern Time (US & Canada)"
569459618881019904	"neutral"	1	NA	NA	"Virgin America"	NA	"NewsSWA"	NA	0	"@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx"	NA	"2015-02-22 03:32:07 -0800"	"FL410"	"Sydney"
569452063920226304	"neutral"	1	NA	NA	"Virgin America"	NA	"NewsSWA"	NA	0	"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu"	NA	"2015-02-22 03:02:06 -0800"	"FL410"	"Sydney"
569447071910105088	"neutral"	1	NA	NA	"Virgin America"	NA	"Graemelodge5545"	NA	0	"@VirginAmerica Lister to my show my on Monday 1230 130"	NA	"2015-02-22 02:42:16 -0800"	NA	NA
569429411646156800	"neutral"	1	NA	NA	"Virgin America"	NA	"NewsSWA"	NA	0	"@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH"	NA	"2015-02-22 01:32:05 -0800"	"FL410"	"Sydney"
569369239183872000	"negative"	1	"Can't Tell"	0.663	"Virgin America"	NA	"Boards707"	NA	0	"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher..."	NA	"2015-02-21 21:32:59 -0800"	"Belmar, NJ"	"Eastern Time (US & Canada)"
